id,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,package,promotion_last_5years,division,salary,satisfaction_level
2710,0.47,2,107.16,6,1,a,0,technical,low,0.9
5147,0.84,3,237.19,2,0,c,0,technical,low,0.82
13108,0.92,3,248.71,3,0,e,0,technical,medium,0.82
10781,0.88,5,242.16,2,1,e,0,sales,medium,0.893
8944,0.53,4,214.38,3,0,e,0,sales,low,0.551
4302,1,5,146.44,2,0,e,0,sales,low,0.659
3297,0.74,2,143.66,6,0,e,0,sales,medium,0.615
6135,0.83,3,144.93,2,0,e,0,accounting,medium,0.681
780,0.64,3,271.47,4,0,d,0,sales,low,0.441
8765,0.52,4,167.58,3,1,c,0,IT,medium,0.927
6660,0.72,3,193.87,4,0,a,0,sales,low,0.884
13234,0.81,4,222.87,3,0,c,0,sales,medium,0.79
11426,0.98,3,286.99,6,0,a,0,management,high,0.773
2682,0.87,3,202.68,2,0,a,0,sales,medium,0.691
10333,0.68,5,149.13,3,0,c,0,accounting,medium,0.667
400,1,5,251.78,6,0,b,0,sales,low,0.906
12297,0.5,2,147.52,3,0,b,0,product_mng,medium,0.396
3002,0.62,3,158.25,3,0,a,0,sales,medium,0.427
4249,0.81,3,261.46,2,0,c,0,support,low,0.953
1767,0.95,4,261.58,5,0,b,0,sales,low,0.778
11365,0.6,5,150.12,4,0,c,0,sales,medium,0.747
1372,0.89,4,265.23,5,0,b,0,RandD,low,0.878
2869,0.56,3,195.52,3,1,c,0,technical,medium,0.999
8598,0.66,3,231.77,2,0,c,0,support,low,0.844
3561,0.4,5,287.7,4,0,e,0,support,low,0.951
4531,0.97,5,136.33,3,1,c,0,sales,low,0.926
1504,0.91,5,245.71,5,0,b,0,support,medium,0.854
1495,0.84,5,247.01,5,0,d,0,technical,low,0.785
958,0.5,2,154.63,3,0,d,0,technical,medium,0.409
11499,0.77,4,206.83,3,0,e,0,sales,low,0.651
12016,0.47,2,161.99,3,0,d,0,sales,low,0.454
4549,0.78,5,214.02,3,0,c,1,technical,low,0.893
58,0.55,2,128.23,3,0,d,0,technical,low,0.38
7548,0.78,3,209.46,2,0,e,0,product_mng,high,0.961
2479,0.88,4,165.73,2,0,c,0,technical,medium,0.968
3999,0.95,4,258.26,3,0,e,0,hr,medium,0.516
3390,0.54,5,226.53,3,0,e,0,hr,medium,0.707
1,0.86,5,263.37,6,0,d,0,sales,medium,0.799
4961,0.96,3,163.08,2,1,e,0,sales,low,0.844
6785,0.94,3,149.37,2,0,e,0,product_mng,medium,0.657
4186,0.69,5,161.88,3,0,e,0,IT,medium,0.683
1944,0.89,5,239.63,5,0,b,0,technical,high,0.754
13364,0.69,2,144.71,3,0,c,0,support,medium,0.368
6854,0.45,2,109.66,3,0,e,0,IT,low,0.397
8923,0.55,3,186.87,3,0,a,0,product_mng,medium,0.832
5548,0.63,5,228.69,3,0,a,0,support,medium,0.202
4352,0.69,2,121.92,2,0,c,0,marketing,medium,0.447
7856,0.77,5,267.8,3,0,c,0,RandD,low,0.795
9260,0.45,2,207.15,4,0,e,0,sales,low,0.718
11882,0.45,3,105.19,4,0,a,0,IT,low,0.599
5457,0.75,3,231.88,3,0,a,0,technical,low,0.952
12339,0.91,6,247.4,4,0,b,0,hr,medium,0.095
132,1,5,222.82,5,0,b,0,support,low,0.903
5316,0.86,4,256.02,2,0,e,0,support,medium,0.651
9643,0.66,3,115.46,4,0,e,0,sales,low,0.69
5589,0.49,3,262.89,5,0,c,0,sales,medium,0.3
10674,0.79,3,223,3,0,a,0,product_mng,high,0.718
5558,0.98,4,198.57,2,0,a,0,IT,high,0.599
7511,0.93,3,242.94,4,0,a,0,hr,low,0.843
699,0.45,2,157.02,3,0,b,0,sales,medium,0.383
11694,0.96,5,136.34,5,1,a,0,technical,low,0.161
5741,0.39,4,190.62,5,0,c,0,sales,medium,0.581
8099,0.58,2,164.78,2,0,a,0,sales,low,0.332
7664,0.96,4,221.7,4,0,a,0,hr,low,0.786
2757,0.68,4,163.1,3,0,e,0,sales,medium,0.498
5128,0.91,3,160.58,4,0,e,0,sales,medium,0.996
2032,0.93,4,267.46,4,0,c,0,support,low,0.544
12410,0.45,6,218.44,4,0,d,0,accounting,low,0.283
11388,0.8,3,253.21,4,0,c,0,product_mng,low,0.516
14624,0.54,2,143.04,3,0,d,0,hr,medium,0.454
34,0.87,4,246.37,6,0,d,0,hr,low,0.838
1608,0.87,6,279.23,5,0,d,0,technical,low,0.111
13831,0.66,3,191.62,10,0,e,0,sales,medium,0.62
14316,0.47,7,225.3,5,0,b,0,accounting,medium,0.245
14171,0.67,3,201.42,3,1,e,0,product_mng,low,0.822
11324,0.95,5,242.65,4,0,c,0,support,medium,0.224
2180,0.72,6,224.43,4,0,c,0,technical,medium,0.195
450,0.9,4,226.24,5,0,d,0,product_mng,medium,0.816
8078,0.91,5,268.02,3,1,e,0,IT,medium,0.767
13017,0.67,4,260.14,3,0,c,0,technical,low,0.95
12945,0.48,3,185.86,3,0,c,0,support,low,0.673
8134,0.88,3,235.56,3,0,a,0,technical,low,0.711
9407,0.85,5,242.01,3,0,c,0,sales,low,0.946
7268,0.54,4,255.17,2,0,e,0,sales,low,0.958
13807,0.59,4,196.83,7,0,a,0,IT,medium,0.589
12764,0.98,4,224.78,5,0,b,0,accounting,medium,0.835
1413,0.99,4,253.11,5,0,b,0,technical,low,0.841
10798,0.66,4,133.56,4,0,e,0,technical,medium,0.597
10568,0.4,6,153.56,3,0,c,0,technical,low,0.914
7476,0.48,4,228.47,3,0,a,0,RandD,high,0.655
3147,0.71,3,158.11,2,0,c,0,sales,medium,0.492
8798,0.77,5,133.14,5,0,c,0,sales,low,0.232
6287,0.62,4,268.71,3,1,c,0,accounting,medium,0.813
5767,0.87,4,191.61,2,0,e,0,technical,low,0.602
11371,0.59,3,151.91,2,0,e,0,sales,low,0.944
4407,0.53,4,216.7,3,0,c,0,support,low,0.74
9206,0.51,4,190.83,3,0,c,0,support,low,0.508
4492,0.68,4,173.06,2,0,a,0,IT,low,0.863
4358,0.8,4,191.46,4,0,e,0,marketing,medium,0.857
8804,0.48,3,193.78,3,1,c,0,sales,medium,0.782
46,0.56,2,149.04,3,0,d,0,support,low,0.401
11148,0.53,3,180.94,3,0,e,0,support,low,0.719
5304,0.83,4,266.01,3,0,c,0,technical,low,0.682
14985,0.99,5,254.81,5,0,d,0,technical,medium,0.91
13169,0.73,5,242.78,2,0,c,0,technical,low,0.876
6953,0.8,3,145.49,2,0,c,0,marketing,high,0.542
7393,0.8,3,260.24,3,1,e,0,IT,low,0.591
11833,0.84,5,241.97,2,0,c,0,sales,medium,0.703
1987,0.84,5,236.97,5,0,d,0,support,medium,0.836
2732,0.68,5,204.56,2,0,a,0,IT,low,0.559
6726,0.95,3,243.49,5,0,c,0,sales,low,0.872
3913,0.87,4,193.34,4,0,c,0,sales,low,0.185
10498,0.55,5,189.25,3,0,c,0,technical,low,0.979
2119,0.94,5,208.14,3,0,e,0,technical,low,0.51
472,0.85,5,267.14,5,0,d,0,sales,low,0.882
1069,0.89,6,247.19,4,1,d,0,support,low,0.106
10632,0.91,3,178.12,2,0,c,0,sales,high,0.779
5460,0.76,2,265.91,2,0,c,0,technical,low,0.566
8342,0.62,3,186.04,3,0,c,0,sales,medium,0.927
5493,0.39,6,192.15,3,1,a,0,RandD,medium,0.889
4932,0.38,2,106.14,3,1,c,0,support,medium,0.395
11051,0.56,4,197.98,2,1,e,0,technical,medium,0.507
10594,0.7,4,140.88,3,0,a,0,IT,low,0.786
4959,0.83,3,208.22,3,0,c,0,RandD,low,0.745
2067,0.98,3,239.59,2,0,a,0,marketing,low,0.928
11456,0.8,6,157.3,6,1,e,0,sales,low,0.195
131,0.57,2,141.52,3,0,d,0,support,low,0.381
6839,0.74,3,268.78,2,0,a,0,support,medium,0.638
840,0.56,2,139.34,3,0,d,0,accounting,medium,0.362
3484,0.97,5,272.23,4,0,e,0,support,low,0.792
3609,0.72,3,262.8,2,1,c,0,sales,medium,0.961
6716,0.68,4,252.1,4,0,a,0,marketing,medium,0.618
7317,0.98,3,210.65,2,0,e,0,IT,low,0.719
8483,0.67,3,225.4,2,0,a,0,sales,low,0.775
6590,0.76,3,206.83,2,0,c,0,accounting,low,0.657
9102,0.49,4,270.34,3,0,a,0,sales,low,0.625
3071,0.69,2,188.93,4,0,e,0,sales,medium,0.495
1234,0.48,2,145.71,3,0,b,0,sales,medium,0.416
8974,0.67,5,215.21,6,0,a,0,technical,low,0.155
7826,0.82,5,148.79,2,1,c,0,technical,medium,0.668
13387,1,4,229.61,4,0,c,0,product_mng,low,0.633
7614,0.74,3,258.57,3,0,c,0,technical,medium,0.871
1319,0.52,2,143.77,3,0,d,0,sales,medium,0.403
3322,0.87,4,193.41,4,0,a,0,technical,low,1
5977,0.49,3,258.48,3,0,e,0,sales,medium,0.853
353,0.58,2,137.06,3,0,d,0,support,low,0.432
2784,0.93,3,220.98,4,0,c,0,technical,low,0.176
6802,0.83,3,160.53,3,0,c,0,sales,low,0.695
253,0.98,4,248.81,5,0,b,0,sales,low,0.873
7274,0.92,4,266.13,3,1,a,0,sales,low,0.832
2855,0.85,3,155.81,4,0,c,0,accounting,low,0.866
6223,0.67,4,244.29,4,0,e,0,technical,low,0.716
10232,0.87,4,179.78,4,0,c,0,technical,medium,0.329
5400,0.83,2,113.43,5,0,c,0,technical,high,0.32
13057,0.51,3,136.98,3,0,e,0,marketing,low,0.48
13100,0.57,3,149.72,3,1,c,0,support,low,0.764
5063,0.89,5,265.71,6,0,e,0,sales,medium,0.342
12776,0.97,6,255.55,5,0,d,0,sales,medium,0.103
14165,0.79,3,160.95,3,0,a,0,sales,medium,0.812
11153,0.7,2,146.14,3,0,c,0,support,medium,0.362
14872,0.47,2,137.77,3,0,d,0,support,medium,0.386
14715,0.83,4,219.16,6,0,d,0,support,medium,0.775
13043,0.53,3,112.3,4,0,c,0,RandD,medium,0.471
5711,0.96,4,257.55,3,0,c,0,IT,medium,0.682
2418,0.73,4,199.7,3,0,c,0,support,low,0.729
10138,0.88,5,122.82,5,0,a,0,IT,low,0.902
3936,0.6,3,155.53,2,0,e,0,technical,low,0.734
7309,0.49,4,214.21,3,0,c,0,technical,low,0.984
13231,0.92,4,225.29,2,1,a,0,sales,low,0.653
5988,0.98,4,229.64,3,0,e,0,hr,high,0.712
1947,0.84,5,260.78,5,0,b,0,technical,medium,0.722
14126,1,2,158.51,3,0,e,0,sales,medium,0.94
7063,0.52,3,182.54,2,0,c,0,technical,medium,0.804
13645,0.96,3,205.25,4,1,a,0,marketing,medium,0.783
5930,0.95,3,268.18,3,1,a,0,support,low,0.651
12142,0.8,6,257.2,4,0,b,0,IT,low,0.103
4641,0.53,5,168.54,3,0,a,0,IT,low,0.617
14377,0.56,2,128.09,3,0,b,0,sales,low,0.428
1824,0.51,2,150.98,3,0,b,0,product_mng,medium,0.444
8132,0.9,3,190.35,2,0,e,0,technical,low,0.591
5822,0.53,6,205.13,3,0,a,0,sales,medium,0.708
1074,0.83,4,271.53,5,0,b,0,marketing,medium,0.865
1862,0.9,7,270.01,4,0,b,0,accounting,medium,0.103
12876,0.56,5,141.89,3,0,c,0,technical,medium,0.92
13847,0.67,6,222.33,10,0,c,0,marketing,medium,0.409
11577,0.78,4,262.91,3,0,e,0,management,high,0.553
7395,0.83,4,244.41,4,0,a,0,product_mng,low,0.629
4365,0.93,5,269,3,1,a,0,sales,low,0.607
8828,0.53,5,204.33,2,0,e,0,support,medium,0.934
14423,1,5,220.04,5,0,b,0,technical,low,0.877
4011,0.78,3,217.93,3,0,a,0,technical,low,0.803
14428,0.98,5,246.12,5,0,d,0,IT,low,0.9
1523,0.49,2,151.76,3,1,b,0,RandD,low,0.416
4482,0.67,4,228.7,3,0,e,0,support,low,0.506
10405,0.69,3,212.43,3,0,e,0,sales,medium,0.223
2207,0.69,3,147.4,2,1,a,0,RandD,medium,0.502
8262,0.72,4,223.66,3,0,e,0,sales,medium,0.547
6088,0.42,3,104.7,2,0,c,0,technical,high,0.618
2,0.88,7,272.8,4,0,d,0,sales,medium,0.095
12580,0.51,2,146.04,3,0,d,0,support,low,0.441
4379,0.41,6,115.17,3,0,e,0,sales,low,0.39
2872,0.64,4,162.66,3,0,e,0,support,medium,0.847
4223,0.51,3,261.21,6,0,c,0,sales,low,0.155
421,0.93,6,289.86,4,0,d,0,technical,medium,0.099
3571,0.84,3,136.62,3,1,e,0,IT,medium,0.813
2190,0.51,3,237.93,3,0,e,0,support,low,0.867
7171,0.6,3,141.67,2,0,a,0,RandD,low,0.758
4334,0.72,4,174.86,4,0,e,0,technical,low,0.718
1562,0.57,2,149.36,3,0,d,0,technical,low,0.441
13189,0.55,3,200.48,2,1,e,0,IT,medium,0.807
13160,0.68,3,142.72,2,0,c,0,hr,medium,0.491
1543,0.81,5,236.46,5,0,d,0,sales,medium,0.762
11972,0.81,3,239.93,8,0,e,0,accounting,high,0.555
2895,0.56,5,138.9,2,0,c,0,IT,low,0.475
8871,0.63,3,146.99,2,0,e,0,sales,high,0.557
1420,0.56,2,145.16,3,0,b,0,support,low,0.445
8683,0.96,4,213.69,4,0,e,0,technical,medium,0.222
14668,1,4,255.48,5,0,b,0,RandD,medium,0.774
2787,1,3,217.23,2,0,c,0,technical,low,0.472
11453,0.72,3,209.19,3,0,c,0,management,high,0.736
10090,0.92,3,269.33,3,0,c,0,sales,low,0.529
10352,0.61,3,173.15,3,0,a,0,support,medium,0.612
9896,0.66,5,206.85,2,0,c,0,support,medium,0.756
9803,0.58,3,143.24,3,0,e,0,hr,low,0.512
13717,0.78,5,131.01,8,0,a,0,support,low,0.684
6954,0.55,4,139.62,2,0,c,0,marketing,high,0.587
4850,0.97,4,145,2,0,c,0,technical,medium,0.643
2415,0.97,4,239.5,5,1,c,0,support,medium,0.917
11297,0.58,4,276.66,10,0,e,0,sales,medium,0.145
8350,0.88,3,203.43,3,0,a,0,accounting,high,0.881
9053,0.82,4,266.37,2,0,c,0,support,low,0.581
11174,0.97,6,287.14,4,0,a,0,product_mng,medium,0.604
6193,0.96,3,164.59,2,0,c,0,sales,low,0.731
447,0.84,5,299.04,4,0,b,0,IT,low,0.1
4006,0.98,3,221.32,3,0,a,0,technical,low,0.552
9886,0.5,4,167.79,4,1,c,0,technical,medium,0.677
8826,0.67,2,168.24,3,0,c,0,support,low,0.593
14891,0.88,5,249.89,5,1,b,0,sales,medium,0.85
4237,0.71,5,272.89,3,0,e,0,technical,high,0.622
11376,0.52,3,182.74,2,1,a,0,sales,low,0.948
3439,0.76,3,272.14,3,0,c,0,management,low,0.857
2353,0.82,3,163.82,3,0,a,0,IT,low,0.88
6575,0.67,5,209.67,2,0,a,0,sales,low,0.767
12183,0.8,6,284.82,4,0,d,0,accounting,medium,0.114
10699,0.49,3,274.89,3,0,a,0,sales,medium,0.796
8197,0.53,3,223.92,2,1,e,0,accounting,low,0.509
3829,0.86,3,166.15,3,0,c,0,sales,low,0.829
14063,0.5,4,241.51,2,0,a,0,marketing,low,0.527
4718,0.9,4,248.3,3,0,a,0,IT,low,0.916
11648,0.66,6,174.5,3,0,e,0,sales,medium,0.167
14104,0.79,5,121.21,5,0,c,1,management,high,0.741
7181,0.88,5,170.91,3,0,a,0,management,medium,0.458
11514,0.52,2,102.77,8,0,e,0,technical,medium,0.395
10370,0.88,5,183.14,3,0,a,0,product_mng,low,0.98
7477,0.6,3,191.7,3,1,c,0,RandD,high,0.487
1397,0.53,2,146.75,3,0,b,0,sales,medium,0.43
9197,0.66,3,184.25,3,0,e,0,technical,low,0.207
12800,0.87,3,160.34,2,0,c,0,technical,medium,0.588
4409,0.66,4,192.13,2,0,e,0,technical,low,0.859
11761,0.83,4,272.41,10,0,a,0,sales,medium,0.883
11123,0.86,3,168.74,2,0,e,0,sales,low,0.994
805,0.62,4,238.27,2,0,d,0,technical,medium,0.352
3795,0.88,6,227.17,3,1,e,0,technical,high,0.172
8246,0.71,3,223.3,3,0,a,0,accounting,low,0.609
10223,0.96,4,253.01,6,0,c,0,RandD,medium,0.97
3919,0.95,4,201.87,4,0,a,0,accounting,medium,0.636
6629,0.55,4,285.93,4,0,a,0,product_mng,low,0.316
1669,0.54,3,167.02,5,0,b,0,IT,medium,0.675
5084,0.69,4,141.63,4,0,a,0,support,medium,0.621
11197,0.48,4,131.55,10,0,a,0,sales,high,0.501
4969,0.88,3,166.14,4,0,e,0,sales,medium,0.89
3613,0.94,3,266.84,3,0,a,0,sales,medium,0.597
659,0.91,5,221.91,6,0,b,0,support,medium,0.774
719,1,5,261.14,5,0,d,0,hr,low,0.803
7730,0.73,4,248.26,3,0,a,0,sales,medium,0.127
6286,0.67,3,117.07,3,0,e,0,accounting,medium,0.396
6017,0.59,3,180.07,2,0,e,0,IT,medium,0.818
2036,0.53,6,191.77,4,0,c,0,support,low,0.187
13355,0.97,4,147.22,2,0,a,0,technical,low,0.886
11943,0.71,3,244.62,10,0,c,0,accounting,medium,0.835
4507,0.6,4,199.73,2,0,e,1,support,medium,0.499
12425,0.51,2,136.61,3,0,b,0,technical,medium,0.418
7437,0.8,3,167.54,2,0,c,0,hr,medium,0.974
11906,0.54,3,166.72,7,0,a,0,sales,medium,0.686
3976,0.66,3,237.08,3,0,a,0,marketing,low,0.673
7485,0.5,3,206.61,3,0,e,0,management,medium,0.58
11142,0.9,5,265.3,6,0,a,0,technical,high,0.133
2819,0.37,2,159.8,6,0,c,0,RandD,low,0.961
7127,0.53,6,173.4,4,0,e,0,sales,low,0.135
2417,0.49,4,243.64,2,1,a,0,support,medium,0.476
336,0.88,5,266.56,5,0,b,0,accounting,medium,0.77
2745,0.98,5,219.96,3,0,c,0,RandD,low,0.584
5593,0.92,3,239.78,2,0,c,0,sales,medium,0.563
14385,0.53,2,274.49,4,0,b,0,sales,low,0.702
11511,0.87,5,216.27,10,1,a,0,support,medium,0.716
1565,0.86,7,262.65,5,0,d,0,technical,low,0.1
3925,0.68,4,273.63,5,1,e,0,hr,medium,0.132
7524,0.84,3,219.97,3,1,c,0,technical,high,0.917
811,0.96,7,288.19,4,0,d,0,support,medium,0.09
3000,0.52,4,229.09,5,0,a,0,sales,medium,0.237
10982,0.81,3,266.62,3,0,c,0,product_mng,medium,0.878
4305,0.64,3,255.59,3,0,c,0,accounting,medium,0.766
9214,0.77,4,213.5,3,0,a,0,support,medium,0.942
7964,0.61,3,255.59,3,0,c,0,accounting,medium,0.919
12490,0.56,4,283.7,6,0,b,0,hr,medium,0.534
10508,0.98,4,247.5,3,0,a,0,support,medium,0.51
12153,0.52,2,157.15,3,0,b,0,marketing,low,0.406
876,0.94,5,256.36,5,0,d,0,technical,low,0.906
3416,0.97,6,223.4,2,0,c,0,technical,medium,0.839
10654,0.96,4,271.67,2,0,a,0,support,low,0.532
7898,0.77,4,211.2,2,0,e,0,technical,medium,0.962
14694,0.54,2,144.18,3,1,b,0,sales,low,0.419
10723,0.79,4,256.17,2,0,e,0,technical,low,0.596
6505,0.96,3,164.17,3,0,a,0,sales,medium,0.843
1625,0.85,6,255.38,4,0,d,0,sales,medium,0.107
5006,0.68,3,243.06,5,1,e,0,support,medium,0.728
5858,0.63,3,192.6,2,0,e,0,support,medium,0.778
9713,0.93,3,168.77,2,0,a,0,sales,high,0.884
6400,0.68,3,243.85,2,0,a,0,product_mng,medium,0.534
2496,0.68,3,147.81,4,0,c,0,support,low,0.578
3593,0.77,4,199.61,3,0,a,0,marketing,low,0.808
12480,0.49,2,151.57,3,0,d,0,sales,low,0.372
10351,0.68,5,272.97,3,0,a,0,support,medium,0.796
5579,0.75,3,233.84,2,1,e,0,marketing,medium,0.511
8708,0.65,6,229.95,6,0,e,0,marketing,low,0.155
6084,0.65,5,144.91,3,1,c,0,support,low,0.574
9730,0.58,4,252.69,2,0,c,0,technical,medium,0.528
2861,0.9,4,144.73,3,1,a,0,technical,low,0.909
11167,0.96,3,195.2,3,0,c,0,product_mng,medium,0.549
6548,0.88,3,267.15,2,0,c,0,IT,low,0.48
9465,0.78,3,135.58,3,0,a,0,sales,medium,0.961
5171,0.61,5,169.09,2,0,a,0,technical,medium,0.932
8313,0.76,4,177.04,6,1,c,0,product_mng,high,0.216
12850,0.82,4,134.97,4,0,e,0,hr,high,0.747
3199,0.53,5,184.75,6,0,a,0,product_mng,high,0.185
3110,0.99,4,223.43,2,0,c,0,support,medium,0.569
13395,0.75,4,136.38,3,0,a,1,RandD,medium,0.849
14004,0.82,3,156.62,3,1,e,0,technical,medium,0.775
14984,0.56,2,148.51,3,0,d,0,technical,medium,0.397
13941,0.57,3,220.66,7,0,a,1,sales,low,0.91
13066,0.83,3,175.73,3,0,a,1,sales,medium,0.768
10337,0.67,3,256.95,4,0,c,0,hr,low,0.904
10414,0.95,3,230.33,2,0,a,0,hr,low,0.569
6395,0.53,5,188.37,2,1,c,0,IT,low,0.842
11677,0.48,3,148.06,7,0,e,0,sales,high,0.643
12139,0.87,5,257.13,5,0,d,0,IT,low,0.72
6663,0.96,3,226.81,3,0,a,0,sales,low,0.805
2492,0.66,4,142.58,3,0,a,0,support,medium,0.618
7659,0.66,5,189.24,2,0,e,0,sales,low,0.581
9831,0.81,3,209.21,3,0,a,0,management,low,0.641
4319,0.94,4,201.46,3,0,e,0,technical,medium,0.508
12038,0.89,6,306.73,4,0,b,0,technical,low,0.11
6667,0.92,5,159.57,3,0,c,0,accounting,low,0.558
6011,0.76,3,238.18,3,0,a,0,technical,medium,0.561
10672,0.98,4,244.51,3,0,a,0,IT,high,0.882
10115,0.66,5,144,2,0,e,0,technical,low,0.598
13362,0.95,4,257.8,3,0,e,0,support,low,0.536
5920,0.62,4,255.42,4,1,c,0,technical,low,0.819
1184,0.45,2,143.11,3,0,d,0,technical,low,0.459
3617,0.64,5,151.09,5,0,c,0,hr,medium,0.23
5879,0.57,3,203.63,3,0,e,0,sales,low,0.735
8579,0.57,4,250.33,2,0,c,0,accounting,medium,0.594
5081,0.67,5,168.55,3,0,a,0,technical,medium,0.931
4774,0.59,2,183.64,3,0,c,0,technical,medium,0.414
14720,0.57,2,155.59,3,0,b,0,support,low,0.362
13063,0.54,3,245.79,3,0,e,0,sales,low,0.841
9647,0.69,4,214.99,4,0,e,0,accounting,low,0.679
10093,0.87,5,253.03,3,0,c,0,sales,medium,0.802
3379,0.54,4,191.79,3,0,e,0,sales,medium,0.817
7421,0.5,4,216.04,2,0,c,0,sales,high,0.97
8468,0.64,5,208.51,4,0,a,0,RandD,medium,0.663
5826,0.91,4,235.96,4,0,c,0,sales,medium,0.213
10789,0.94,4,254.92,4,0,e,0,accounting,low,0.626
2808,0.99,5,188.38,4,1,e,0,management,low,0.831
11980,0.87,4,223.53,5,0,e,0,sales,medium,0.795
8705,0.85,2,249.58,6,1,e,0,support,low,0.275
9562,0.74,3,173.59,2,0,a,0,sales,low,0.754
1869,0.77,6,248.15,4,0,d,0,technical,medium,0.104
10078,0.77,4,225.45,2,0,c,0,accounting,medium,0.797
2363,0.77,4,187.11,3,0,a,0,RandD,medium,0.918
14563,0.9,4,263.97,6,0,d,0,support,low,0.908
11325,0.37,3,183.44,3,0,e,0,support,medium,0.529
1513,0.94,4,250.43,5,0,d,0,IT,medium,0.844
6045,0.57,5,232.37,3,0,c,0,sales,medium,0.239
14559,0.84,7,264.66,4,0,b,0,technical,medium,0.119
11492,0.48,2,286.12,7,0,c,0,marketing,low,0.773
6310,0.54,3,214.55,4,0,e,0,support,low,0.676
1619,0.48,2,151.61,3,0,b,0,sales,low,0.393
846,0.84,6,254.52,4,0,d,0,marketing,medium,0.102
8854,0.55,3,247.81,3,0,a,0,marketing,medium,0.717
5191,0.95,4,247.97,3,0,a,0,support,low,0.517
8202,0.87,4,135.99,3,0,e,0,technical,low,0.954
4266,0.57,5,198.48,2,1,e,0,product_mng,medium,0.928
10472,1,5,211.7,3,0,a,0,sales,medium,0.708
892,0.99,4,277.48,5,0,b,0,support,low,0.738
13605,0.79,5,272.17,4,0,e,0,management,high,0.139
11273,0.56,2,103.5,7,0,a,1,management,medium,0.508
10039,0.55,5,264.95,3,0,a,0,technical,medium,0.841
3971,0.97,6,227.99,5,1,a,0,support,medium,0.198
8141,0.71,5,156.96,4,0,c,0,support,low,0.604
5340,0.59,4,132.44,3,0,c,0,RandD,low,0.178
2280,0.68,4,127.62,5,0,e,0,product_mng,low,0.656
13907,0.95,3,178.24,3,0,c,0,technical,low,0.723
13378,0.96,3,194.89,3,0,e,0,product_mng,medium,0.554
10107,0.75,4,203.53,3,0,c,0,hr,low,0.959
12271,0.84,6,249.59,4,0,d,0,technical,medium,0.105
3116,0.7,3,216.97,2,0,a,0,IT,medium,0.564
2371,0.98,5,159.17,2,0,c,0,marketing,medium,0.782
7334,0.98,2,243.7,3,0,a,0,marketing,medium,0.9
6298,0.85,5,187.68,4,0,c,0,technical,medium,0.599
13279,0.49,4,191.99,5,0,c,0,IT,low,0.128
1652,0.98,5,251.56,6,0,d,0,support,low,0.875
2440,0.75,3,182.65,3,0,e,0,marketing,medium,0.799
1756,0.87,7,248.41,4,0,b,0,marketing,low,0.104
5215,0.51,4,212.88,3,0,e,0,sales,medium,0.799
8769,0.68,3,151.38,3,1,e,0,product_mng,medium,0.703
10074,0.76,3,197.62,5,0,c,0,IT,medium,0.855
7071,0.73,3,131.2,3,0,a,0,support,medium,0.577
14455,0.86,5,275.42,5,0,b,0,sales,low,0.887
2199,0.84,3,234.62,3,1,c,0,IT,low,0.776
2941,0.52,2,102.81,6,0,e,0,technical,low,0.672
13643,0.81,4,238.98,2,0,e,0,management,low,0.906
10186,0.9,5,153.17,4,0,c,0,hr,low,0.75
14998,0.51,2,158.23,3,0,d,0,support,low,0.363
809,0.97,7,312.19,4,0,b,0,support,medium,0.109
6515,0.37,3,167.75,3,0,c,0,accounting,medium,0.321
2193,0.66,4,182.42,3,0,e,0,technical,low,0.997
12466,0.48,2,134.8,3,0,b,0,marketing,medium,0.371
13858,0.63,4,104.99,7,1,a,0,sales,medium,0.306
13267,0.91,5,229.67,3,0,a,0,support,medium,0.151
12184,0.55,2,141.07,3,0,b,0,hr,medium,0.349
9401,0.89,4,136.73,3,0,a,0,sales,medium,0.84
454,0.96,7,256.58,4,1,b,0,RandD,medium,0.086
8845,0.84,4,239.46,2,0,a,0,product_mng,medium,0.732
1808,0.49,2,138.63,3,0,d,0,support,low,0.369
631,0.68,4,141.48,2,0,b,0,sales,low,0.346
6701,0.72,4,222.95,4,0,a,0,IT,low,0.657
7369,0.9,4,210.35,5,0,a,0,technical,medium,0.213
10644,0.54,6,171.01,4,0,e,0,technical,low,0.216
5017,0.9,4,261.7,4,0,a,0,technical,medium,0.59
5755,0.91,6,268.51,4,1,a,0,accounting,medium,0.443
2254,0.82,3,183.48,3,0,a,0,technical,medium,0.912
7840,0.56,5,264.89,3,0,e,0,support,medium,0.708
6456,0.85,5,173.24,2,0,e,0,support,high,0.529
9234,0.58,2,166.81,3,0,a,0,marketing,medium,0.988
12597,0.9,6,264.3,4,0,b,0,IT,low,0.112
38,0.9,6,305.56,4,0,b,0,technical,low,0.111
9220,0.48,2,126.26,4,0,a,0,IT,medium,0.412
6847,0.67,4,182.07,2,0,c,0,support,low,0.543
2075,0.47,4,106.44,3,0,c,0,sales,low,0.419
9448,0.92,2,114.81,5,0,c,0,IT,low,0.971
1356,0.8,6,272.5,4,0,b,0,technical,medium,0.097
14440,0.98,5,240.09,6,0,b,0,marketing,low,0.782
13619,0.6,4,264.43,3,0,c,0,sales,medium,0.693
3837,0.66,3,219.59,3,0,e,0,sales,low,0.761
12428,0.46,2,128.5,3,0,d,0,support,medium,0.364
5097,0.83,4,248.01,3,0,a,0,IT,high,0.532
7139,0.53,5,238.31,3,0,e,0,technical,medium,0.975
